event_id,name,name_long,name_subtitle,use_type,location_type,date_start,date_end,description,facility_name,facility_id,site_name,site_id,unit_name,level_name,level_number,source_name,source_path,source_type,source_method,image_url,objectid
341,Morning Prayers,,,Music,Indoors,"4/17/2026, 4:30:00 AM","4/17/2026, 8:45:00 AM","The daily Morning Prayers service is conducted each weekday morning from 8:30 to 8:45 a.m. in Appleton Chapel during the academic term. The service consists of music, prayer, and a brief address by a member or friend of the University.",,,,,"The Memorial Church of Harvard University
One Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCdpLvQzl34AJvHf9Oc2SOG.jpg,38001
343,Harvard Colloquium for Intellectual History — Conference | Foucault at 100,,,Conferences,Indoors,"4/17/2026, 5:00:00 AM","4/17/2026, 5:45:00 PM","The Harvard Colloquium for Intellectual History invites you to join this one-day conference to mark the centenary of the birth of Michel Foucault, bringing together renowned scholars of the French philosopher to examine his broader legacy after 100 years.

If you would like to register for the lunch, please contact Enza Giugni-Jones at enzajonasgiugni@fas.harvard.edu.",,,,,"Adolphus Busch Hall at Cabot Way
27 Kirkland St.
Cambridge",,,,,,,https://www.trumba.com/i/DgDOFC4bmQjjpayFs6Gf%2Akx5.jpg,37999
342,Cooking Up Change: Women’s Agency and Community Building Through Cookbooks,,,Art/Design,Indoors,"4/17/2026, 5:00:00 AM","4/17/2026, 4:30:00 PM","Drawn from the Schlesinger Library’s collection of more than 4,300 community cookbooks, ‘Cooking Up Change: Women’s Agency and Community Building Through Cookbooks’ explores the cultural and historical significance of community cookbooks from the nineteenth century to today. These volumes document how women’s groups across religious, educational, and civic organizations raised funds while preserving the social histories and culinary traditions of their communities.

Featuring cookbooks from diverse geographic regions and racial and ethnic communities, the exhibition highlights the intersection of foodways and community advocacy. Archival materials from local organizations reveal how these cookbooks were produced and marketed, while handmade and artistically embellished volumes underscore the creative labor involved. Annotated, food-stained pages attest to their everyday use and lasting presence in homes. Through recipes and reflections, ‘Cooking Up Change’ celebrates shared cooking traditions and the enduring power of women-led community building through the kitchen.",,,,,"Lia and William Poorvu Gallery, Schlesinger Library
3 James St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBdWFttnotlKR4SgHY-6%2Adz.jpg,38000
351,Thanks for Typing: Women’s Type Labor in Literature and the Arts,,,Exhibitions,Indoors,"4/17/2026, 6:00:00 AM","4/17/2026, 5:00:00 PM","From the poems of Emily Dickinson to Vladimir Nabokov’s ""Lolita,"" many of the masterworks of modern literature were originally written by hand, then typed. But their creators were rarely the ones to type them. This work was performed by typists—usually women—working for love, money, or both. Largely uncredited, this labor has generally been undervalued and misunderstood, with the typists seen as mere conduits for the writing that passed through their hands. 

Recent scholars have started to challenge these assumptions about typists and their work. Borrowing its title from a 2021 essay collection edited by Juliana Dresvina, the exhibition Thanks for Typing builds on this scholarship, drawing on the collections at Houghton Library to spotlight typists’ contributions to literature, theater, film, and dance. In addition, the exhibition puts typists in context by showing the technical skill required for their work and exploring portrayals of typists in popular culture. 

Co-curated by Christine Jacobson, Associate Curator of Modern Books and Manuscripts, and Dale Stinchcomb, Drue Heinz Curator of Literary and Historical Manuscripts at The Morgan Library & Museum.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgABag3V4vbou%2AapSJ4Vp4od.jpg,37994
350,New Acquisitions,,,Exhibitions,Indoors,"4/17/2026, 6:00:00 AM","4/17/2026, 5:00:00 PM","Curated by Houghton Library staff members, the “New Acquisitions” lobby display features recent additions to our collections. Widely disparate in content and format, they reflect Harvard Library’s commitment to collecting materials that document a broad range of human experience. 

Among the highlights are: 

- the first complete Bible printed in the Georgian language in 1743
- a poster from a larger collection of ephemera documenting the performances of the Deer Family
- Sylvia Plath’s copy of Thomas Hardy’s celebrated Victorian novel ""Far from the Madding Crowd""
- a 1910 memoir written by Japanese kabuki actors about their U.S. tour paired with a contemporaneous poster from a kabuki theater in Japan
- a devotional leaf featuring Saint Augustine with the Eagle of Saint John and Saint Bridget",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgAvAEjLInTNwXP4nwuo46h8.jpg,37995
348,Experimental Photography on Clay,,,Art/Design,Indoors,"4/17/2026, 6:00:00 AM","4/17/2026, 4:00:00 PM","Curated by artist and educator Anne Eder, this exhibition presents works and material experiments in light-sensitive image making on ceramic surfaces by students from Experimental Photography on Clay, a course Eder teaches exclusively through the Ceramics Program, Office for the Arts at Harvard. This cohort of international artists working in clay and photography is motivated by a shared curiosity about what happens when light, chemistry, and clay meet.

Exhibition dates: March 9 - April 24, 2026
Reception: Friday, March 13 from 5-7pm.",,,,,"Ceramics Program, Office for the Arts at Harvard
224 Western Ave
Allston",,,,,,,https://www.trumba.com/i/DgB10cDzhYnOqNDfTUWiYD0w.jpg,37996
347,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/17/2026, 6:00:00 AM","4/17/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,37997
346,Cataloging the Sky: John Flamsteed and the Royal Greenwich Observatory,,,Exhibitions,Indoors,"4/17/2026, 6:00:00 AM","4/17/2026, 5:00:00 PM","In celebration of the Royal Greenwich Observatory’s 350th anniversary, this work on display is one of the few surviving copies of a pirated edition of star charts produced by the observatory’s inaugural Astronomer Royal, John Flamsteed, without his permission. Outraged, the latter unrelentingly hunted down every copy of the work he could, and ultimately burned some 300 of the 400 printed.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCb2bxpLZgewfgXQxEavcCg.jpg,37998
353,Eve Fowler: words doing as they want to do,,,Art/Design,Indoors,"4/17/2026, 8:00:00 AM","4/17/2026, 4:45:00 PM","‘words doing as they want to do’ builds on Eve Fowler’s decades-long practice at the intersection of language, poetry, and visual art. Drawing from sustained engagement with feminist texts and the visual potential of language, the exhibition presents new paintings alongside a zine-style artist book.

Fowler’s text-based works explore the materiality and rhythm of language through bold, abstract compositions. The artist book gathers photographs made over several decades in collaboration with artists, filmmakers, and curators, forming a visual diary that bridges personal archive and collective memory. Accessible and intimate, the book functions both as a standalone work and a companion to the paintings.

While a Radcliffe fellow in 2018–2019, Fowler developed the ten-part film with it which it as if it is to be, titled after Gertrude Stein and focused on women’s artmaking. Building on this work and her photographic practice, the exhibition offers an entry into the lives and archives of queer, trans, and women artists from the twentieth century to today.",,,,,"Johnson-Kulukundis Family Gallery, Byerly Hall
8 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgDyLcPFXJm8tHQHJ%2AZZ9n3q.jpg,37993
354,The Turin Horse,,,Film,Indoors,"4/17/2026, 3:00:00 PM","4/17/2026, 9:25:00 PM","Boldly proclaimed by Tarr to be his last film, The Turin Horse offers a masterful and melancholy summary of his unique visionary cinema. Embracing an extraordinary minimalism of story, setting and cast, The Turin Horse is structured around one week in the back-breaking lives of an aging farmer and his daughter, alone on a barren, windswept farm with a recalcitrant horse that suddenly refuses to work.",,,,,"Harvard Film Archive
24 Quincy St.
Cambridge",,,,,,,https://www.trumba.com/i/DgCkguXrUI4HxQEBvSKDgSxb.jpg,37992
358,OFA Dance Program Community Classes,,,Classes/Workshops,Indoors,"4/17/2026, 8:00:00 PM","4/19/2026, 12:00:00 AM","Non-credit community classes in a broad range of movement styles and dance traditions for all levels and abilities. Taught by the OFA Dance Program's teaching artists– local professional dancers, pedagogues, and culture bearers– classes are designed to be inclusive, joyful, and culturally rooted, allowing participants to expand their understanding of dance and to connect to themselves and each other authentically. Several classes feature live music, and most don’t require any previous dance experience.",,,,,"Harvard Dance Center
66 Garden St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgCpXRK-Yav2jOjU0xN2FfYw.jpg,37990
357,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/17/2026, 8:00:00 PM","4/19/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,37991
359,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/18/2026, 6:00:00 AM","4/18/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,37989
360,A Hot Roof,,,Diversity and Inclusion,Indoors,"4/18/2026, 3:00:00 PM","4/18/2026, 8:50:00 PM","In South Korea, the term apʻatŭ—derived from the English “apartment”—designates a high-density, vertical residential building which may include both owned and rented units, and is also a site of both intense communal bonding and friction. Merging the unique spatial dynamics of apʻatŭ life with a sharp feminist perspective, the film challenges the patriarchy that has long dominated Korea, turning the building's roof into a stage for solidarity and resistance.",,,,,"Harvard Film Archive
24 Quincy St.
Cambridge",,,,,,,https://www.trumba.com/i/DgAg3rl9WlEFdou-c7z%2A47kD.jpg,37988
362,A Hot Roof,,,Diversity and Inclusion,Indoors,"4/18/2026, 5:15:00 PM","4/18/2026, 10:55:00 PM","Kim Jee-woon’s sensational directorial debut foreshadows his enduring fascination with enclosed spaces. Released in the wake of South Korea’s 1997 financial collapse—marked by a $58 billion IMF bailout and seismic economic restructuring—The Quiet Family follows a seemingly ordinary family’s descent into serial crime; the secluded inn they run becomes a paradoxical space: at once a container that keeps their mounting violence within the boundaries of their family network, and an incubator that breeds further transgressions that must be literally buried.",,,,,"Harvard Film Archive
24 Quincy St.
Cambridge",,,,,,,https://www.trumba.com/i/DgBEe6p9s7T-Z61PTeQjONwx.jpg,37987
364,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/18/2026, 8:00:00 PM","4/20/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,37986
365,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/19/2026, 6:00:00 AM","4/19/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,37985
366,Harvard Museum of the Ancient Near East Tours Led by Harvard Students,,,Community,Indoors,"4/19/2026, 9:00:00 AM","4/19/2026, 2:00:00 PM","Available during the Harvard academic year Sundays at 1:00 pm, October 5, 2025&ndash;April 26, 2026. See blackout dates.*

*Blackout dates: November 30, 2025&ndash;January 25, 2026, March 15, 2026 and March 22, 2026
This free tour, led by Harvard students, explores the Mediterranean Marketplaces: Connecting the Ancient World exhibition and how the movement of goods, peoples, and ideas around the ancient Mediterranean transformed the lives and livelihoods of people at all levels of society. Touch replicas and smell &ldquo;ancient&rdquo; scents as the students bring the past alive.

Visitors may drop in at the scheduled times. No reservation is required. Tours meet in the lobby and last approximately 45 minutes.

Groups of 10 or more may contact reservations to request other times. Please complete the reservation request form.",,,,,"Harvard Museum of the Ancient Near East
6 Divinity Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDr9siWy4aKfBaUOZDz1M3a.jpg,37984
367,Werckmeister Harmonies,,,Film,Indoors,"4/19/2026, 11:00:00 AM","4/19/2026, 5:25:00 PM","János Valuska could be the director of the film or the director of the universe as he arranges the drunkards of the town in the formation of the solar system to explain the oncoming eclipse. “All I ask is that you step with me into the boundlessness where constancy, quietude and peace, infinite emptiness reign,” he, and apparently Béla Tarr, request. Vast, overpowering shots are strung together by a liquid, impassive camera observing the stark, isolated town in Tarr’s cosmic fairy tale.",,,,,"Harvard Film Archive
24 Quincy St.
Cambridge",,,,,,,https://www.trumba.com/i/DgCuwy0V8MkQ65qaMgUFXl68.jpg,37983
369,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/19/2026, 8:00:00 PM","4/21/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,37982
371,Morning Prayers,,,Music,Indoors,"4/20/2026, 4:30:00 AM","4/20/2026, 8:45:00 AM","The daily Morning Prayers service is conducted each weekday morning from 8:30 to 8:45 a.m. in Appleton Chapel during the academic term. The service consists of music, prayer, and a brief address by a member or friend of the University.",,,,,"The Memorial Church of Harvard University
One Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCdpLvQzl34AJvHf9Oc2SOG.jpg,37981
372,Cooking Up Change: Women’s Agency and Community Building Through Cookbooks,,,Art/Design,Indoors,"4/20/2026, 5:00:00 AM","4/20/2026, 4:30:00 PM","Drawn from the Schlesinger Library’s collection of more than 4,300 community cookbooks, ‘Cooking Up Change: Women’s Agency and Community Building Through Cookbooks’ explores the cultural and historical significance of community cookbooks from the nineteenth century to today. These volumes document how women’s groups across religious, educational, and civic organizations raised funds while preserving the social histories and culinary traditions of their communities.

Featuring cookbooks from diverse geographic regions and racial and ethnic communities, the exhibition highlights the intersection of foodways and community advocacy. Archival materials from local organizations reveal how these cookbooks were produced and marketed, while handmade and artistically embellished volumes underscore the creative labor involved. Annotated, food-stained pages attest to their everyday use and lasting presence in homes. Through recipes and reflections, ‘Cooking Up Change’ celebrates shared cooking traditions and the enduring power of women-led community building through the kitchen.",,,,,"Lia and William Poorvu Gallery, Schlesinger Library
3 James St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBdWFttnotlKR4SgHY-6%2Adz.jpg,37980
377,Thanks for Typing: Women’s Type Labor in Literature and the Arts,,,Exhibitions,Indoors,"4/20/2026, 6:00:00 AM","4/20/2026, 5:00:00 PM","From the poems of Emily Dickinson to Vladimir Nabokov’s ""Lolita,"" many of the masterworks of modern literature were originally written by hand, then typed. But their creators were rarely the ones to type them. This work was performed by typists—usually women—working for love, money, or both. Largely uncredited, this labor has generally been undervalued and misunderstood, with the typists seen as mere conduits for the writing that passed through their hands. 

Recent scholars have started to challenge these assumptions about typists and their work. Borrowing its title from a 2021 essay collection edited by Juliana Dresvina, the exhibition Thanks for Typing builds on this scholarship, drawing on the collections at Houghton Library to spotlight typists’ contributions to literature, theater, film, and dance. In addition, the exhibition puts typists in context by showing the technical skill required for their work and exploring portrayals of typists in popular culture. 

Co-curated by Christine Jacobson, Associate Curator of Modern Books and Manuscripts, and Dale Stinchcomb, Drue Heinz Curator of Literary and Historical Manuscripts at The Morgan Library & Museum.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgABag3V4vbou%2AapSJ4Vp4od.jpg,37976
376,New Acquisitions,,,Exhibitions,Indoors,"4/20/2026, 6:00:00 AM","4/20/2026, 5:00:00 PM","Curated by Houghton Library staff members, the “New Acquisitions” lobby display features recent additions to our collections. Widely disparate in content and format, they reflect Harvard Library’s commitment to collecting materials that document a broad range of human experience. 

Among the highlights are: 

- the first complete Bible printed in the Georgian language in 1743
- a poster from a larger collection of ephemera documenting the performances of the Deer Family
- Sylvia Plath’s copy of Thomas Hardy’s celebrated Victorian novel ""Far from the Madding Crowd""
- a 1910 memoir written by Japanese kabuki actors about their U.S. tour paired with a contemporaneous poster from a kabuki theater in Japan
- a devotional leaf featuring Saint Augustine with the Eagle of Saint John and Saint Bridget",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgAvAEjLInTNwXP4nwuo46h8.jpg,37977
374,Experimental Photography on Clay,,,Art/Design,Indoors,"4/20/2026, 6:00:00 AM","4/20/2026, 4:00:00 PM","Curated by artist and educator Anne Eder, this exhibition presents works and material experiments in light-sensitive image making on ceramic surfaces by students from Experimental Photography on Clay, a course Eder teaches exclusively through the Ceramics Program, Office for the Arts at Harvard. This cohort of international artists working in clay and photography is motivated by a shared curiosity about what happens when light, chemistry, and clay meet.

Exhibition dates: March 9 - April 24, 2026
Reception: Friday, March 13 from 5-7pm.",,,,,"Ceramics Program, Office for the Arts at Harvard
224 Western Ave
Allston",,,,,,,https://www.trumba.com/i/DgB10cDzhYnOqNDfTUWiYD0w.jpg,37978
373,Cataloging the Sky: John Flamsteed and the Royal Greenwich Observatory,,,Exhibitions,Indoors,"4/20/2026, 6:00:00 AM","4/20/2026, 5:00:00 PM","In celebration of the Royal Greenwich Observatory’s 350th anniversary, this work on display is one of the few surviving copies of a pirated edition of star charts produced by the observatory’s inaugural Astronomer Royal, John Flamsteed, without his permission. Outraged, the latter unrelentingly hunted down every copy of the work he could, and ultimately burned some 300 of the 400 printed.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCb2bxpLZgewfgXQxEavcCg.jpg,37979
378,The Cold War and the Mystery of An Anti-Stalinist Intellectual: Josef Guttmann's Two Lives,,,Humanities,Indoors,"4/20/2026, 12:30:00 PM","4/20/2026, 6:00:00 PM","Jacques Rupnik's book delves into the mystery of Josef Guttmann, a Marxist intellectual and a leading figure in the Czechoslolvak Communist Party, who split with the party over the Soviet Union's strategy that helped bring Hitler to power in1933. The Czech historians who in 1968 helped rehabilitate Guttmann's name had no idea of what had happened to him after he left the country at the end of 1938. Nor did exiled historians from Czechoslovakia know anything about his fate when they were asked about him in the late 1970’s and early 1980s. Conversely, U.S. scholars of Soviet affairs and Guttmann’s former colleagues at the Library of Jewish Information of the American Jewish Committee in New York, where Guttmann worked as a researcher during most of his life in the United States, had no idea about Guttmann's role as a member of the Czechoslovak Communist Party leadership in the early 1930’s.",,,,,"S354, CGIS South Building
1730 Cambridge St.
Cambridge",,,,,,,https://www.trumba.com/i/DgD%2AWKeJ92c86ooU9HRbUAIt.jpg,37975
380,Eyes Wide Shut,,,Film,Indoors,"4/20/2026, 3:00:00 PM","4/20/2026, 9:40:00 PM","Just prior to the new millennium, Kubrick closed out his one-of-a-kind career with this open-ended adaptation of Traumnovelle, a relatively obscure Austrian novella by Arthur Schnitzler whose psychosexual misadventures Kubrick cleverly relocates from early 20th century Vienna to contemporary New York City. Tom Cruise and Nicole Kidman play Bill and Alice Harford, married Manhattanites who experience a Yuletide marital crisis after Alice’s admission of an adulterous dream propels Bill to his own dark night of the soul.",,,,,"Harvard Film Archive
24 Quincy St.
Cambridge",,,,,,,https://www.trumba.com/i/DgByMdMTVvU48iotUo8ZHCnj.jpg,37974
382,In Memory of Gustavo Gutiérrez: 50 years of Liberation Theology,,,Exhibitions,Indoors,"4/20/2026, 8:00:00 PM","4/22/2026, 12:00:00 AM","An exhibit focused on the life and work of one of the most influential theologians of the 20th century, Gustavo Gutiérrez, and his role in the founding and development of liberation theology.
  
Liberation theology is a religious, social, and political movement originating in Latin America in the mid-twentieth century. Inspired by the Gospels, liberation theology stands in solidarity with those in the margins of society and strives to eradicate all forms of oppression. Ultimately, liberation theology’s goal is that all of us, but especially the poor, can flourish in communion with God and the neighbor. Gustavo Gutiérrez’s magnum opus, Teología de la liberación (1971), gave name and its foundational articulation to this theological tradition.",,,,,"Harvard Divinity School Library
45 Francis Ave
Cambridge",,,,,,,https://www.trumba.com/i/DgDmFo6AsEBdg1bg3JZAcB8J.jpg,37973
384,Morning Prayers,,,Music,Indoors,"4/21/2026, 4:30:00 AM","4/21/2026, 8:45:00 AM","The daily Morning Prayers service is conducted each weekday morning from 8:30 to 8:45 a.m. in Appleton Chapel during the academic term. The service consists of music, prayer, and a brief address by a member or friend of the University.",,,,,"The Memorial Church of Harvard University
One Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCdpLvQzl34AJvHf9Oc2SOG.jpg,37972
385,Cooking Up Change: Women’s Agency and Community Building Through Cookbooks,,,Art/Design,Indoors,"4/21/2026, 5:00:00 AM","4/21/2026, 4:30:00 PM","Drawn from the Schlesinger Library’s collection of more than 4,300 community cookbooks, ‘Cooking Up Change: Women’s Agency and Community Building Through Cookbooks’ explores the cultural and historical significance of community cookbooks from the nineteenth century to today. These volumes document how women’s groups across religious, educational, and civic organizations raised funds while preserving the social histories and culinary traditions of their communities.

Featuring cookbooks from diverse geographic regions and racial and ethnic communities, the exhibition highlights the intersection of foodways and community advocacy. Archival materials from local organizations reveal how these cookbooks were produced and marketed, while handmade and artistically embellished volumes underscore the creative labor involved. Annotated, food-stained pages attest to their everyday use and lasting presence in homes. Through recipes and reflections, ‘Cooking Up Change’ celebrates shared cooking traditions and the enduring power of women-led community building through the kitchen.",,,,,"Lia and William Poorvu Gallery, Schlesinger Library
3 James St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBdWFttnotlKR4SgHY-6%2Adz.jpg,37971
392,Thanks for Typing: Women’s Type Labor in Literature and the Arts,,,Exhibitions,Indoors,"4/21/2026, 6:00:00 AM","4/21/2026, 5:00:00 PM","From the poems of Emily Dickinson to Vladimir Nabokov’s ""Lolita,"" many of the masterworks of modern literature were originally written by hand, then typed. But their creators were rarely the ones to type them. This work was performed by typists—usually women—working for love, money, or both. Largely uncredited, this labor has generally been undervalued and misunderstood, with the typists seen as mere conduits for the writing that passed through their hands. 

Recent scholars have started to challenge these assumptions about typists and their work. Borrowing its title from a 2021 essay collection edited by Juliana Dresvina, the exhibition Thanks for Typing builds on this scholarship, drawing on the collections at Houghton Library to spotlight typists’ contributions to literature, theater, film, and dance. In addition, the exhibition puts typists in context by showing the technical skill required for their work and exploring portrayals of typists in popular culture. 

Co-curated by Christine Jacobson, Associate Curator of Modern Books and Manuscripts, and Dale Stinchcomb, Drue Heinz Curator of Literary and Historical Manuscripts at The Morgan Library & Museum.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgABag3V4vbou%2AapSJ4Vp4od.jpg,37966
391,New Acquisitions,,,Exhibitions,Indoors,"4/21/2026, 6:00:00 AM","4/21/2026, 5:00:00 PM","Curated by Houghton Library staff members, the “New Acquisitions” lobby display features recent additions to our collections. Widely disparate in content and format, they reflect Harvard Library’s commitment to collecting materials that document a broad range of human experience. 

Among the highlights are: 

- the first complete Bible printed in the Georgian language in 1743
- a poster from a larger collection of ephemera documenting the performances of the Deer Family
- Sylvia Plath’s copy of Thomas Hardy’s celebrated Victorian novel ""Far from the Madding Crowd""
- a 1910 memoir written by Japanese kabuki actors about their U.S. tour paired with a contemporaneous poster from a kabuki theater in Japan
- a devotional leaf featuring Saint Augustine with the Eagle of Saint John and Saint Bridget",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgAvAEjLInTNwXP4nwuo46h8.jpg,37967
388,Experimental Photography on Clay,,,Art/Design,Indoors,"4/21/2026, 6:00:00 AM","4/21/2026, 4:00:00 PM","Curated by artist and educator Anne Eder, this exhibition presents works and material experiments in light-sensitive image making on ceramic surfaces by students from Experimental Photography on Clay, a course Eder teaches exclusively through the Ceramics Program, Office for the Arts at Harvard. This cohort of international artists working in clay and photography is motivated by a shared curiosity about what happens when light, chemistry, and clay meet.

Exhibition dates: March 9 - April 24, 2026
Reception: Friday, March 13 from 5-7pm.",,,,,"Ceramics Program, Office for the Arts at Harvard
224 Western Ave
Allston",,,,,,,https://www.trumba.com/i/DgB10cDzhYnOqNDfTUWiYD0w.jpg,37968
387,Celtic Art Across the Ages,,,Art/Design,Indoors,"4/21/2026, 6:00:00 AM","4/21/2026, 5:00:00 PM","When you think of the word “Celtic,” what do you picture? Perhaps intricate knotwork designs, legendary warriors, or mystical spirituality? Maybe even a certain NBA team? Celtic Art Across the Ages will introduce visitors to the worlds of the various peoples who were historically labeled “Celts”—through the objects they created, the interactions they had across the European continent, and the myths that shaped their legacy, then as now. The exhibition stretches from 800 BCE through today, showcasing the craftsmanship, innovation, cultural connections, and multilayered reception that characterized Celtic art in Europe and beyond.",,,,,"Harvard Art Museums
32 Quincy St. 
Cambridge",,,,,,,https://www.trumba.com/i/DgBKro7ME%2AKE5xyvcf6LMPs1.jpg,37969
386,Cataloging the Sky: John Flamsteed and the Royal Greenwich Observatory,,,Exhibitions,Indoors,"4/21/2026, 6:00:00 AM","4/21/2026, 5:00:00 PM","In celebration of the Royal Greenwich Observatory’s 350th anniversary, this work on display is one of the few surviving copies of a pirated edition of star charts produced by the observatory’s inaugural Astronomer Royal, John Flamsteed, without his permission. Outraged, the latter unrelentingly hunted down every copy of the work he could, and ultimately burned some 300 of the 400 printed.",,,,,"Houghton Library
Harvard Yard
Cambridge",,,,,,,https://www.trumba.com/i/DgCb2bxpLZgewfgXQxEavcCg.jpg,37970
